,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle,Exports
2022-10-04 20:00:00,-1327210.796,-180961.86528,-1022365.09494,-2998279.18278,-634105.05354,-442335.59748000005,-129696.37001999999,-392645.97666000004,-245314.33164,-625263.44706,-566598.76434,-889691.89554,-442839.6567,-436836.72564,-333309.07764000003,-39966.85098,-550440.79398,-1201879.63476,-732.8538
2022-10-04 21:00:00,-1177149.911,-171719.88372,-988535.28816,-2670874.8948,-619914.67146,-403722.54342,-109258.62444,-341987.94756,-236302.86582,-606353.15286,-505828.701,-873808.22088,-407080.17251999996,-451069.12872,-313153.2369,-35232.1893,-504362.92158,-1095023.3313600002,-173223.96839999998
2022-10-04 22:00:00,-1054297.313,-166643.60958000002,-978675.2123400001,-2403736.30098,-623942.7579,-378197.15219999995,-92232.28224,-294265.79784,-232786.42505999998,-589902.8562,-448317.78893999994,-857503.8498600001,-371768.81616,-428272.53966,-297570.01932,-30127.19976,-468305.84808,-1020308.18904,-301901.4054
2022-10-04 23:00:00,-947968.86,-162572.9994,-943978.5948600001,-2210968.4373,-605193.08346,-353119.11137999996,-80110.14480000001,-258915.8691,-229587.58242,-558872.57664,-401388.99696,-823794.1689599999,-342822.36492,-411140.53134000005,-283181.74542,-26184.66102,-434422.04652000003,-924288.435,-304226.4204
2022-10-05 00:00:00,-877308.022,-158457.76128,-910110.28248,-2096908.32582,-618223.49316,-332474.56074000004,-73155.00906,-238398.08706000002,-219424.48163999998,-531338.06628,-372987.42642,-751825.3087800001,-323470.67886,-386490.18996,-263876.27112,-24204.51054,-412549.99254,-869526.4825800001,-301437.2466
2022-10-05 01:00:00,-838838.441,-156885.07086,-881347.40946,-2025739.1145600001,-579917.51244,-327300.27876,-70123.95432,-227867.75298000002,-216854.0955,-512027.23446,-359342.18712,-720754.65378,-311227.52094,-377671.31388,-254205.62118,-23045.41638,-397609.27164,-841076.72586,-303923.1762
2022-10-05 02:00:00,-819224.013,-156355.12242,-857594.53206,-1976732.29404,-563344.32672,-327955.62114,-68844.65994,-222362.77644000002,-214824.31866000002,-493265.88486,-350176.15583999996,-697466.51478,-302034.82554,-374226.03666000004,-247318.72074,-22454.38944,-385298.52228000003,-825205.71798,-304151.9292
2022-10-05 03:00:00,-819543.816,-154916.39142,-833573.11968,-1996040.7936000002,-548398.1928600001,-325689.37632000004,-67932.00288,-222465.44124000001,-213290.4753,-478653.72534,-347771.84022,-679004.91918,-297920.86254,-373957.84566,-242647.6626,-22188.048120000003,-379935.83124,-817298.0965800001,-301573.64160000003
2022-10-05 04:00:00,-876039.469,-155844.80982,-817019.1401399999,-2190558.9258000003,-537429.72654,-329262.05718,-68007.49704,-232662.74598,-212274.79434000002,-475084.23606,-357726.15522,-663995.21706,-298645.62462,-392884.254,-242218.85184000002,-22296.2733,-383898.94326000003,-829821.56544,-307377.7938
2022-10-05 05:00:00,-990565.453,-156264.5826,-790714.04328,-2357328.2115599997,-526064.7142800001,-353872.04958,-78648.55488,-277888.77522,-211720.25448,-465973.07274,-394413.21989999997,-631174.04532,-304503.0912,-398090.8197,-243618.48,-24034.372740000003,-396919.48716,-867907.26792,-301039.893
2022-10-05 06:00:00,-1086638.871,-157635.63774,-761275.33272,-2632195.5156,-506482.96482000005,-367830.22878000006,-86296.47768,-311663.22138,-206219.56446,-431080.27577999997,-419092.79202,-582813.0050400001,-308496.70404000004,-392910.33473999996,-248095.05462,-25472.98908,-411419.03922000004,-889870.9302000001,-303456.9006
2022-10-05 07:00:00,-1153746.335,-159693.74064,-810368.3511,-2747361.2317199996,-511259.66514000006,-370887.03918,-95170.64004,-310754.80799999996,-209101.85981999998,-440237.31570000004,-452299.63338,-595997.74584,-338057.37378,-330364.83564,-279798.86214,-28005.62688,-456452.65134000004,-974820.79422,-297504.9
2022-10-05 08:00:00,-1219829.321,-163046.58678,-873039.84768,-2887108.75656,-538962.26958,-384446.6073,-101164.48398,-315429.408,-208746.0459,-461962.6137,-476288.70156,-634701.53124,-365024.22893999994,-344124.60011999996,-309560.43636,-30327.379739999997,-495820.98468,-1058071.4109,-291940.2108
2022-10-05 09:00:00,-1258708.128,-165306.66894,-904714.15356,-2950936.5135600003,-552417.7957199999,-394856.52822,-107987.93208,-319775.34834,-211919.31936,-470219.69358,-499598.43822,-660799.9692,-384095.78802000004,-308946.82518000004,-323994.90564,-32369.460479999998,-519376.02822,-1116747.0909,-287034.19920000003
2022-10-05 10:00:00,-1323503.39,-167578.49934,-941755.4874,-3029566.9370399998,-567502.5069,-405572.46786000003,-115449.97212,-329051.84004,-213852.33828000003,-482222.13732000004,-526580.8821,-694925.98686,-405400.31406,-312756.49818,-339683.81454000005,-34083.54432,-543128.64732,-1171718.7363,-171554.73299999998
2022-10-05 11:00:00,-1374677.88,-169371.10134,-962997.4342799999,-3070068.6555,-579677.0200199999,-413827.15751999995,-120971.41182000001,-339666.12413999997,-215290.74798000001,-499120.85916000005,-549874.23624,-728866.5942599999,-422035.83954,-325506.59568,-343989.23454000003,-34092.87714,-554346.15012,-1217471.2729200001,-285299.7084
2022-10-05 12:00:00,-1379708.552,-167257.98432,-951637.8942000001,-3062934.7497000005,-586577.82456,-402635.62962,-112819.59234,-329884.87896,-214179.5502,-499469.95224,-537085.10016,-746078.51934,-410220.56502,-321431.52762,-319313.7297,-32820.0327,-535019.30496,-1206519.90354,-286161.939
2022-10-05 13:00:00,-1351686.365,-169523.07875999997,-978644.8539,-2996684.6489999997,-596763.18198,-405659.64348,-112025.16612,-323745.59196,-217275.89814,-507392.67978,-531756.0549,-790570.86192,-415359.55062,-327811.01723999996,-344310.86088,-34043.1336,-545505.61842,-1213184.5828200001,-293096.6388
2022-10-05 14:00:00,-1349889.354,-171972.72540000002,-1005153.4521,-2997576.7138799997,-617708.05614,-415718.9883,-118329.09101999999,-329581.02618,-221758.84836,-532954.7143199999,-532630.70658,-819052.0997400001,-431429.43941999995,-341277.58979999996,-366331.70447999996,-35111.32254,-565734.4358399999,-1239046.44696,-289716.3738
2022-10-05 15:00:00,-1348943.764,-170112.47022,-1005910.9666200001,-2966445.45792,-613940.0866200001,-415208.42496,-120368.18682,-337723.47378000006,-222145.64568,-539931.8735999999,-532453.4812800001,-804057.2719200001,-431406.10422000004,-351232.41131999996,-362040.30324000004,-34459.51446,-565520.76252,-1249166.56284,-288912.6324
2022-10-05 16:00:00,-1329616.027,-168996.79188,-987351.7638600001,-2908552.40676,-598271.1525,-413235.4527,-121399.28892,-342615.59010000003,-220543.58844000002,-525542.64966,-527447.3916600001,-774853.7391,-425819.91816,-407383.81992000004,-350653.29137999995,-34485.37344,-557140.89186,-1228335.0912,-253737.225
2022-10-05 17:00:00,-1288820.544,-167899.51206,-941999.4838800001,-2856997.63944,-571207.6440000001,-411454.31418,-123479.51616,-347665.11192,-218904.18732,-512374.06836000003,-520635.17141999997,-748978.3526399999,-411949.5975,-413970.6312,-332149.68486,-34308.2439,-542190.19554,-1168748.81046,-181704.2724
2022-10-05 18:00:00,-1377829.544,-182017.96200000003,-988281.6678,-3101460.11028,-614868.7305599999,-454624.91172000003,-141523.87914,-400900.20264000003,-238600.00836,-577818.79218,-580965.525,-817855.21314,-441373.96296,-448681.69962,-343607.45201999997,-39266.43714,-577913.22288,-1225563.14538,-6437.5038
2022-10-05 19:00:00,-1400462.281,-183484.05768000003,-1032797.0519999999,-3125493.98658,-633064.47372,-459715.65444,-140914.39068,-419872.64508,-245332.14804,-614486.8296,-594388.00512,-868099.5552599999,-456939.04032000003,-450367.99038000003,-340709.48856,-42153.6276,-574012.5489,-1248573.03354,0.0
2022-10-05 20:00:00,-1333137.753,-181176.2883,-1053878.98392,-3014672.5904400004,-638523.0243,-448481.19582,-131086.37304,-394321.7502,-246057.98867999998,-625127.21712,-571449.4190999999,-890479.89576,-444008.04588,-441960.8193,-333611.21178,-39876.58962,-551817.34146,-1208625.94692,-89602.0272
2022-10-05 21:00:00,-1183226.701,-171925.66944,-1034824.4991,-2683898.81802,-629299.20438,-410942.34972,-111327.39954,-343838.78802000004,-237025.1646,-607323.98412,-509652.53892,-875534.1714,-409784.3064,-457982.93267999997,-313153.22304,-35459.45676,-510119.27064,-1101629.6096400002,-248236.38
2022-10-05 22:00:00,-1062213.095,-166914.23742,-1023065.8741799999,-2417400.7704000003,-630027.7590600001,-382362.32664,-94716.02574,-296370.81054000003,-233759.0682,-590133.98304,-454412.72142,-856063.94706,-374147.60166000004,-436129.99038000003,-297243.05058,-30340.40058,-471697.95456,-1027493.69436,-300678.903
2022-10-05 23:00:00,-955944.81,-162671.99382,-986752.97784,-2230814.84724,-613587.74148,-359789.21496,-82527.66900000001,-260933.91912,-229974.30918,-560246.16816,-403834.15044,-821930.06574,-343699.03134000005,-417013.52112000005,-283755.23568,-26853.713460000003,-439444.99368,-935660.52972,-303171.1704
2022-10-06 00:00:00,-886197.939,-158621.15178000001,-961029.2424600001,-2105914.37112,-620403.77952,-341629.87446,-73457.46702,-238601.87064,-219939.06942,-532397.33946,-375465.89304,-778435.70868,-325631.52216,-394993.19916,-264978.3024,-22898.219399999998,-416199.49182,-877494.3093000001,-305334.729
2022-10-06 01:00:00,-849091.402,-157359.60954,-928088.67564,-2034311.99076,-582458.71698,-332842.21865999995,-70437.08196000001,-228315.29616000003,-217488.68568,-514541.74338,-361016.51795999997,-747842.96538,-313196.89842,-387833.75694000005,-255749.20182000002,-21949.04376,-399950.58348,-846892.17774,-300205.017
2022-10-06 02:00:00,-827378.566,-156861.13968,-899778.91248,-1982874.82176,-564460.8039,-333474.68196,-69023.48796,-222818.44157999998,-215310.63204,-496485.27936,-352126.31832,-716849.8407,-303942.98088,-384264.2349,-249068.36556,-21566.889540000004,-387277.10784,-828231.4278000001,-303102.90359999996
2022-10-06 03:00:00,-830026.216,-155280.04254,-875993.24484,-2000500.0923600001,-546041.19024,-331155.04086,-67848.67026,-222661.25405999998,-213773.02505999999,-481448.52756,-351452.67696,-694706.18742,-298316.29464000004,-381891.24792,-244732.78368,-21168.1953,-382275.70164,-819755.7102,-302003.40239999996
2022-10-06 04:00:00,-887569.799,-156142.17612,-861091.54992,-2184874.8453,-532210.18914,-336393.07254,-67597.23474,-231586.23348,-212631.9678,-481005.12474,-362658.54744,-676647.75528,-298628.37648,-399725.91666000005,-244042.12098,-21484.89504,-384951.56994,-832328.5660199999,-306361.2132
2022-10-06 05:00:00,-1001084.653,-156878.98002,-828987.71508,-2362866.51258,-522319.51422,-356138.97858,-77626.0233,-276292.38924,-212024.28492,-471278.52954,-400251.27995999996,-642410.3989799999,-304149.26556,-398536.02936,-245068.58502,-22823.40816,-396157.96457999997,-865149.2463600001,-304830.5904
2022-10-06 06:00:00,-1097103.663,-158131.8144,-795771.70722,-2626657.34562,-500458.88214,-372715.59654,-84901.51782000001,-308530.02096,-206539.67627999999,-435134.448,-424469.83446,-594174.95424,-308101.73058,-397222.64946,-249890.34546,-24313.58622,-410946.4989,-888395.32026,-298119.2508
2022-10-06 07:00:00,-1169273.946,-159981.39738,-832243.74282,-2752505.48286,-506023.32941999997,-373237.92702,-93607.1955,-309868.93224,-209642.06465999997,-438805.33452,-458797.91832,-595770.6875400001,-338941.22093999997,-335163.5532,-279676.21374000004,-26689.80636,-456688.77156,-977456.56176,-307130.88420000003
2022-10-06 08:00:00,-1234613.995,-163827.01818,-880287.3311399999,-2886784.1389800003,-531933.73884,-388154.14217999997,-99405.68526,-316237.91094000003,-209365.40268000003,-459907.80318000005,-483765.55163999996,-612065.70936,-365971.82454000006,-345746.1861,-308286.60786,-29926.155420000003,-497537.18909999996,-1059458.9972400002,-245460.9024
2022-10-06 09:00:00,-1271014.394,-165734.51202,-901271.0511,-2959569.20574,-548103.33522,-392239.43387999997,-107219.45052,-320006.0115,-212087.90736,-468871.88795999996,-505863.9054,-636435.63648,-385546.13748000003,-317460.03282,-324550.03896000003,-31972.19004,-521511.1965,-1116031.35294,-255625.7634
2022-10-06 10:00:00,-1336657.866,-167850.0873,-930397.05234,-3038229.3891600003,-567201.35052,-398817.7578,-114849.90594,-327986.2215,-214015.62168,-479835.91026000003,-533029.38696,-665828.76402,-406983.78126,-323207.12214,-340778.1951,-34743.84354,-545297.07456,-1169144.04348,-276862.42079999996
2022-10-06 11:00:00,-1386971.552,-169856.42562,-949355.77842,-3069119.9385,-583119.27576,-402508.94544,-120088.63062000001,-337989.19014,-215581.96674,-495906.86628,-556945.1055,-697703.86728,-423902.32542,-324499.4109,-345058.03962,-35557.165980000005,-558696.474,-1212214.54914,-276709.3434
2022-10-06 12:00:00,-1391994.385,-168017.74038,-942081.5943000001,-3059885.09232,-595461.6108,-397353.89862000005,-112925.55077999999,-329134.84632,-214827.89328000002,-497679.45947999996,-544676.4414,-724449.7449,-413225.64738000004,-328694.42214000004,-322795.42722,-34442.92278,-541526.83452,-1202990.32098,-288247.9068
2022-10-06 13:00:00,-1364213.967,-170263.57824,-983885.60718,-2996656.5825,-604297.44648,-401300.21106000006,-113174.15381999999,-323651.09574,-217802.47230000002,-510188.92848,-539536.0194,-774843.21432,-418199.49612,-335585.52090000006,-347100.39,-35146.337940000005,-553343.74578,-1209843.8982,-300668.3946
2022-10-06 14:00:00,-1358934.78,-172938.07944,-1002582.5367599999,-2993808.25296,-628986.7269,-414303.56226000004,-121001.2335,-330555.82644,-222356.04426000002,-529611.4404,-542037.89556,-813970.4983200001,-434167.60716,-341375.45778,-366279.49764,-36566.2017,-571629.21858,-1234192.11174,-172305.882
2022-10-06 15:00:00,-1358627.513,-170866.62936,-999372.4486199999,-2966265.47574,-620687.1762,-412041.13398,-123274.83168,-336839.98572,-222624.82746000003,-534758.02128,-538057.96254,-814559.12244,-434341.81602,-348085.87506,-361431.17766,-36873.84456,-573341.32926,-1241427.0267,-161816.87339999998
2022-10-06 16:00:00,-1336158.48,-170204.65812,-980198.37468,-2913439.1995800002,-605093.2473599999,-412031.16864,-123685.25399999999,-342379.17756,-220962.61782,-521012.29572,-530026.27272,-792099.252,-429166.06992000004,-400405.50018,-353185.51463999995,-36827.78652,-563638.8428999999,-1216133.98704,-212810.4594
2022-10-06 17:00:00,-1293677.097,-168786.86076,-922291.33878,-2859519.0682800002,-577864.9611,-411664.71150000003,-125494.77275999999,-347228.88984,-219536.87112,-508906.46646,-522412.39890000003,-758267.4846600001,-413434.81746,-413167.20858000003,-335760.6735,-36153.69912,-548035.81434,-1161507.49596,-299787.1128
2022-10-06 18:00:00,-1382111.039,-182224.29582,-964317.42162,-3099739.04478,-619427.6373599999,-454217.91156000004,-142886.6649,-399828.66714,-239100.76890000002,-578488.69764,-582751.9656,-815375.736,-442739.40228,-449702.44956000004,-347633.31456,-40379.472,-583866.3864600001,-1222561.5696,-28738.029599999998
2022-10-06 19:00:00,-1401165.696,-183824.68356,-1006173.3843,-3122275.82688,-642580.1373599999,-456535.55934000004,-142330.90662,-417824.08794,-245404.56402,-617061.7341,-595705.56318,-862630.53282,-457325.68896,-451857.49938000005,-344274.66108,-41935.913459999996,-578551.5477,-1241857.59264,0.0
2022-10-06 20:00:00,-1335539.217,-181487.30796,-1023617.95452,-3008026.18242,-646560.81,-442208.38914,-132022.35018,-394104.9798,-246062.75147999998,-624752.01054,-573181.5537,-884296.9787399999,-443521.01681999996,-442642.43142,-337662.13571999996,-39899.0151,-557221.00014,-1203832.74186,0.0
2022-10-06 21:00:00,-1187558.473,-172699.28928000003,-1007577.6858,-2683739.1470399997,-632450.84616,-408983.52852,-112135.4892,-343570.16232,-237033.9909,-610953.59934,-512411.1993,-868430.06586,-410031.08622,-457751.81340000004,-316503.27576,-35507.76264,-512158.57308,-1098913.09122,-241394.4162
2022-10-06 22:00:00,-1065967.59,-166934.38608,-1004167.33452,-2424691.1770200003,-631365.54516,-380554.3224,-96010.0281,-296860.43898,-234111.1815,-592444.52316,-455103.16865999997,-852380.26398,-375939.20447999996,-438728.09274,-301088.59704,-30789.23778,-474319.85202,-1025341.3926,-268207.12799999997
2022-10-06 23:00:00,-959880.575,-162562.23648,-968656.5869400001,-2235484.61136,-616974.1363799999,-356111.02044,-84144.67614,-261868.12973999997,-230709.90474,-560316.9360600001,-408347.7237,-818297.87256,-347727.44538,-420241.53150000004,-286406.85276000004,-26886.82878,-442696.17545999994,-934318.98252,-280454.18940000003
2022-10-07 00:00:00,-889319.023,-158754.88062,-935834.9931000001,-2115507.429,-624276.70578,-330562.49940000003,-75504.50082,-240457.38444,-220316.25168000002,-534745.68966,-376533.64728000003,-785897.20944,-326548.76436,-396022.03326,-267980.63544,-23759.96994,-418815.2934,-877468.16052,-303488.4762
2022-10-07 01:00:00,-853009.485,-157254.45372,-907726.39524,-2039658.22746,-586901.86632,-324864.84744,-72229.2354,-230006.96964000002,-217426.73904000001,-517721.38362000004,-362507.25168,-754732.61514,-315057.5253,-388972.87884,-258741.4158,-22544.95194,-403094.62368,-848677.62924,-301418.0442
2022-10-07 02:00:00,-832461.279,-157154.25222,-883308.13326,-1987534.44918,-569460.4070400001,-325370.00538,-70680.36402000001,-223599.9528,-215218.18584,-496900.79208,-353374.43778,-727353.52956,-305840.54088,-384963.12918,-251466.19722,-21798.390600000002,-389350.54242,-830781.0944999999,-299870.928
2022-10-07 03:00:00,-835599.079,-155138.3757,-857465.7449399999,-2006315.76726,-556496.85924,-321908.61402,-69392.56086,-223152.10722,-213576.4197,-480819.53808,-351025.2333,-714830.0229000001,-299710.15956,-382407.82524,-247216.74768000003,-21300.49782,-383230.36962,-822014.9784,-304553.03760000004
2022-10-07 04:00:00,-887801.515,-155991.84174,-838788.3693,-2185012.1916,-543210.62292,-326353.95198,-68392.95624,-232013.52216,-212600.48544,-480098.59757999994,-363098.47140000004,-694890.96012,-300138.14124,-401872.00032,-245729.91996000003,-21377.485080000002,-385910.66304,-835128.49392,-305135.4348
2022-10-07 05:00:00,-995327.852,-156723.40026,-811822.31802,-2338487.18712,-533518.3791,-344886.16932,-78669.60444000001,-271273.0797,-212141.46366,-471738.17501999997,-396832.89744000003,-660230.73774,-304845.0426,-404198.9784,-246387.33,-22811.44824,-396437.60393999994,-869028.5368799999,-305456.9742
2022-10-07 06:00:00,-1090965.955,-158372.36856,-782048.736,-2617126.6035599997,-511279.41312,-357637.34538,-85320.06210000001,-302998.2165,-206598.48678,-436187.18178000004,-421376.23458,-611827.61346,-308685.48732,-397246.40046,-250434.31392,-24372.45594,-410979.85235999996,-893696.7261600001,-298014.4314
2022-10-07 07:00:00,-1167292.612,-159805.72944,-819676.03662,-2754503.97516,-516516.83622,-368641.32858000003,-94254.42096,-310636.64016,-209543.60700000002,-444302.19792,-460027.60776000004,-613829.39688,-340629.92838,-334027.3923,-279960.94476,-26768.91168,-457035.61428000004,-982266.2904599999,-306612.9108
2022-10-07 08:00:00,-1237169.136,-163687.27284,-884132.81208,-2897672.904,-546248.72106,-382203.40032,-101047.68072,-318829.26978000003,-208996.57043999998,-466456.70736,-485831.8395,-637169.81202,-369229.11228,-334425.22092,-308403.82188,-29523.346019999997,-498356.12862000003,-1064866.95252,-306667.7334
2022-10-07 09:00:00,-1277451.334,-165513.78647999998,-914823.51534,-2965467.4433999998,-561382.45632,-393831.56358,-109239.92225999999,-323459.31617999997,-211763.22426000002,-478831.58316,-510436.31435999996,-650388.26286,-389619.58896,-310690.23678000004,-324609.21486,-31880.90808,-522542.95128000004,-1119061.7109,-301053.7782
2022-10-07 10:00:00,-1339781.721,-167468.01624000003,-936960.47424,-3049333.34328,-581225.01696,-403013.52252,-116886.13902,-331568.40780000004,-213721.51122000001,-489739.446,-537945.7356,-682296.1992,-411372.76571999997,-322846.74702,-342394.47900000005,-33896.17476,-546433.2064799999,-1172101.1576399999,-303465.2166
2022-10-07 11:00:00,-1389881.669,-169391.75652,-954678.93696,-3079337.63508,-590349.30822,-408170.32074000005,-121483.10915999999,-341741.68056,-215030.75958,-501950.88972000004,-558714.1014,-709109.54982,-428354.88696,-328178.24549999996,-345291.12450000003,-35613.19566,-559807.06446,-1210439.06172,-191291.1966
2022-10-07 12:00:00,-1395158.171,-167243.71986,-949503.51972,-3069426.43098,-600533.38296,-397976.79978,-113589.81774000001,-332607.35088,-214569.35388,-504211.90428,-547839.31608,-719421.9291000001,-420109.20882,-326775.00617999997,-324585.2421,-34409.78604,-541068.69222,-1199036.23056,-175142.72160000002
2022-10-07 13:00:00,-1366032.935,-169188.82848,-989026.67304,-3000338.62506,-610741.9936800001,-399345.14340000006,-113194.57085999999,-324891.02142,-217406.69244,-510408.9963,-541732.5257400001,-762184.9985400001,-423599.23242,-333370.75338,-346929.99137999996,-34607.879460000004,-549989.22888,-1203620.39154,-179368.90019999997
2022-10-07 14:00:00,-1363418.094,-171524.94282,-1025398.84482,-2991193.15698,-634631.1489,-409182.52032,-119440.566,-329590.044,-221974.87662000002,-537703.75386,-540255.8385,-793528.1109,-437099.17104,-338356.90728,-365332.88988000003,-36096.55308,-566768.32884,-1224886.50774,-20377.501200000002
2022-10-07 15:00:00,-1361915.627,-170222.19102000003,-1023652.6524,-2956271.98482,-625619.8809,-405280.71864,-121281.40458,-335941.40916000004,-222802.75079999998,-542470.7219400001,-538485.3999,-788352.6634199999,-436009.47642,-349615.12446,-357942.59928,-36689.89338,-565287.3071999999,-1234403.68338,0.0
2022-10-07 16:00:00,-1334547.823,-168863.08823999998,-1000477.50264,-2895018.57792,-606845.4235200001,-401694.54066,-119808.77706000001,-340856.02026,-220871.19095999998,-528852.8133,-531487.96722,-762309.67932,-430218.95742000005,-407504.52792,-347654.96766,-36427.172040000005,-556611.53058,-1213486.98534,-276240.74940000003
2022-10-07 17:00:00,-1288089.47,-168110.58726,-944795.0231999999,-2840109.7132800003,-581876.883,-400520.05056,-119072.15208,-345583.69524,-219403.7244,-514926.22985999996,-524057.21424,-735553.41678,-414891.94445999997,-414186.7086,-330650.3907,-36305.50014,-540219.92598,-1158499.67688,-299533.1976
2022-10-07 18:00:00,-1369235.117,-181846.34118,-979336.1352599999,-3060839.0874599996,-627478.36578,-437313.56508,-137956.15512,-397004.0256,-238501.47258,-579765.91932,-582541.41834,-797730.99588,-447105.84030000004,-447668.59158,-343071.6912,-40274.2305,-576456.12864,-1217093.4657,-282129.2586
2022-10-07 19:00:00,-1383631.794,-183316.13244000002,-1009600.7859,-3066238.11438,-644088.6534600001,-440115.31494,-137538.49032,-414527.80824000004,-245140.9821,-618891.3675,-592860.43404,-840602.87514,-461114.70804,-449400.3318,-341253.30708,-41617.54674,-571003.93098,-1238324.88402,-37439.64
2022-10-07 20:00:00,-1322126.121,-180722.77398,-1036997.2242,-2958966.82242,-643944.90888,-427304.934,-127790.5356,-391144.49514,-245514.44106,-625457.3661,-569276.37018,-860577.6248999999,-447968.21706,-441680.42267999996,-335367.6732,-39487.1904,-550388.02392,-1198918.02492,-265493.4282
2022-10-07 21:00:00,-1178550.937,-171510.61914,-1013715.18234,-2670537.33954,-630075.94272,-389988.91890000005,-108878.41818,-342782.54136,-236670.09282000002,-605813.71914,-513095.92488,-844250.33574,-414688.82868000004,-455738.15952,-314349.399,-35470.7577,-505541.09844,-1096357.53402,-276839.9046
2022-10-07 22:00:00,-1071024.641,-166959.85068,-1004091.07932,-2439247.76298,-634382.73486,-367264.33128000004,-93621.11724,-300039.13926,-234481.31405999998,-590578.83864,-460900.48662000004,-832754.1990599999,-384554.98242,-437432.21046,-300647.93094,-31124.71656,-472564.92906000005,-1032116.42016,-279524.952
2022-10-07 23:00:00,-972334.512,-163026.61956000002,-981721.2938399999,-2259284.6493,-619094.03724,-344293.00416,-82296.56862,-266271.87888000003,-231237.44027999998,-563118.71616,-414407.95577999996,-806387.0610600001,-354973.41054,-421645.54824000003,-287818.15859999997,-27491.01642,-442615.1058,-945866.67714,-277671.8196
2022-10-08 00:00:00,-905287.815,-159008.3271,-947927.72718,-2135333.26188,-624211.0119,-326578.67928000004,-72948.05532,-243615.25818,-218980.35558,-535399.2907199999,-381542.08302,-773267.7279599999,-330894.09234,-394564.97556,-269413.09668,-23485.9905,-426029.4045,-886304.1726,-301077.4032
2022-10-08 01:00:00,-861866.147,-157521.31542,-917711.25894,-2053064.4208199999,-592557.1847999999,-320008.85406,-70190.23032,-231702.94602000003,-217357.58268000002,-517390.24805999995,-365215.56498,-745560.06714,-316082.06658,-385361.88138,-260152.25670000003,-22552.838280000004,-409639.54751999996,-852048.10026,-300574.1466
2022-10-08 02:00:00,-838649.649,-156933.33894,-889110.53784,-1990869.237,-575149.61574,-319498.19496,-69339.34602,-223908.4638,-215564.94035999998,-498945.18618,-354412.611,-719404.41258,-305341.45614,-383668.53714,-253122.10308,-21903.149520000003,-396608.83416,-831149.5764599999,-305388.2538
2022-10-08 03:00:00,-833038.594,-155140.82136,-867895.5978,-1987134.12576,-558531.72774,-319330.16891999997,-67500.57762,-222166.07532,-215088.26472,-480101.643,-351182.55942,-701452.4088600001,-299097.96588,-380733.47298,-246455.11926,-21467.544840000002,-389455.7688,-820350.81576,-301220.5014
2022-10-08 04:00:00,-862753.045,-155781.83628,-851308.99812,-2045698.34364,-547127.70336,-321452.04042,-67662.02268,-226571.72202,-211501.28034000003,-481750.31646,-355644.87714,-684103.57848,-294604.26282,-396095.46353999997,-243969.65964,-21171.72204,-388795.20876,-824657.8536,-304553.8188
2022-10-08 05:00:00,-909916.542,-154700.95158,-817486.92144,-2063779.37514,-536820.7446,-330024.99474,-74246.4765,-245317.10994,-209935.45314000003,-474250.43358,-368994.79007999995,-653901.9669,-291573.06696,-395466.00282,-241456.11462,-21548.075220000002,-390681.25488,-832568.1272999999,-301469.0994
2022-10-08 06:00:00,-982556.206,-154848.80754,-797587.7275800001,-2322374.41548,-517410.46476000006,-336777.74045999994,-79143.2649,-264280.95791999996,-205962.70716,-440385.53076,-386617.14252,-620843.01426,-289596.73302,-382648.72086,-246449.28672,-22336.64622,-401525.56080000004,-843211.7819999999,-128977.2666
2022-10-08 07:00:00,-1075563.326,-157923.0324,-830722.78926,-2544179.3181000003,-515601.04176,-357324.01866,-89753.96178,-295743.54852,-207130.11858,-442254.70926,-437214.35393999994,-630382.2399,-319244.20794,-322404.65964,-271167.01542,-24667.87932,-443262.63618000003,-925443.3888,-117672.1056
2022-10-08 08:00:00,-1166006.97,-162024.51006,-889067.7494999999,-2741985.9167400002,-534990.76722,-372480.45156,-98592.10956000001,-313876.458,-208697.5611,-458177.62788,-475233.37092,-657455.95944,-349237.54656000005,-338756.97744,-298338.58026,-26602.4493,-483943.52664,-996574.66146,-204313.914
2022-10-08 09:00:00,-1221625.589,-164577.33054,-925866.9793799999,-2850613.2874800004,-545787.93276,-380636.29548000003,-104274.33785999999,-322156.3968,-208967.11164,-465398.96886,-502405.96392,-674892.5652000001,-370951.56882,-305565.0759,-315941.9067,-29276.11134,-510108.98526000004,-1063786.09302,-302761.20420000004
2022-10-08 10:00:00,-1278865.504,-166630.81554,-956507.03064,-2935626.4539,-563069.5761599999,-384613.62786,-111459.85452000001,-329790.79224,-211335.66972,-472803.3954,-526638.7917,-701803.15506,-388970.02871999994,-310142.79198,-330984.47592,-30751.46802,-532048.70502,-1118400.52968,-303177.042
2022-10-08 11:00:00,-1319370.869,-168669.80802,-970681.47624,-2964016.70208,-566522.36298,-390452.44014,-116074.41047999999,-338974.33752,-212073.39846,-484982.93088,-544408.94718,-731829.40488,-401732.3583,-322486.38576,-336220.59114000003,-31818.48894,-544049.75016,-1150163.35686,-303807.0798
