,AGREGADOBOGOTA,ALTOANCHICAYA,AMANI,BETANIA,CALIMA1,CHUZA,ELQUIMBO,ESMERALDA,GUAVIO,ITUANGO,MIRAFLORES,MUNA,PENOL,PLAYAS,PORCEII,PORCEIII,PRADO,PUNCHINA,RIOGRANDE2,SALVAJINA,SANLORENZO,TOPOCORO,TRONERAS,URRA1
2022-12-09 19:00:00,0.63501,0.05255,0.98606,0.93813,0.92495,0.65814,0.94295,0.96752,0.9551,0.55362,0.96419,0.87559,1.00576,1.06249,0.46839,0.71512,1.14643,0.18853,0.99398,0.50304,0.9018,0.98548,0.64583,0.9615
2022-12-09 20:00:00,0.63501,0.05255,0.98606,0.93813,0.92495,0.65814,0.94295,0.96752,0.9551,0.55362,0.96419,0.87559,1.00576,1.06249,0.46839,0.71512,1.14643,0.18853,0.99398,0.50304,0.9018,0.98548,0.64583,0.9615
2022-12-09 21:00:00,0.63501,0.05255,0.98606,0.93813,0.92495,0.65814,0.94295,0.96752,0.9551,0.55362,0.96419,0.87559,1.00576,1.06249,0.46839,0.71512,1.14643,0.18853,0.99398,0.50304,0.9018,0.98548,0.64583,0.9615
2022-12-09 22:00:00,0.63501,0.05255,0.98606,0.93813,0.92495,0.65814,0.94295,0.96752,0.9551,0.55362,0.96419,0.87559,1.00576,1.06249,0.46839,0.71512,1.14643,0.18853,0.99398,0.50304,0.9018,0.98548,0.64583,0.9615
2022-12-09 23:00:00,0.63501,0.05255,0.98606,0.93813,0.92495,0.65814,0.94295,0.96752,0.9551,0.55362,0.96419,0.87559,1.00576,1.06249,0.46839,0.71512,1.14643,0.18853,0.99398,0.50304,0.9018,0.98548,0.64583,0.9615
2022-12-10 00:00:00,0.63501,0.05255,0.98606,0.93813,0.92495,0.65814,0.94295,0.96752,0.9551,0.55362,0.96419,0.87559,1.00576,1.06249,0.46839,0.71512,1.14643,0.18853,0.99398,0.50304,0.9018,0.98548,0.64583,0.9615
2022-12-10 01:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 02:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 03:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 04:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 05:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 06:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 07:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 08:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 09:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 10:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 11:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 12:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 13:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 14:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 15:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 16:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 17:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 18:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 19:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 20:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 21:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 22:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-10 23:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-11 00:00:00,0.63472,0.14978,0.97341,0.94158,0.92841,0.65348,0.94479,0.96439,0.94545,0.5665,0.95748,0.92628,1.00675,1.06847,0.45157,0.68193,1.13199,0.54781,0.98456,0.50565,0.87728,0.98944,0.55974,0.96057
2022-12-11 01:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 02:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 03:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 04:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 05:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 06:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 07:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 08:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 09:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 10:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 11:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 12:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 13:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 14:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 15:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 16:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 17:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 18:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 19:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 20:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 21:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 22:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-11 23:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-12 00:00:00,0.63393,0.03587,0.9724,0.94024,0.93237,0.64885,0.94616,0.94986,0.94031,0.57258,0.95143,0.915,1.00797,1.09292,0.56062,0.59222,1.11762,0.64526,0.97602,0.51401,0.8836,0.99221,0.48234,0.97329
2022-12-12 01:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 02:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 03:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 04:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 05:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 06:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 07:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 08:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 09:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 10:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 11:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 12:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 13:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 14:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 15:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 16:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 17:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 18:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 19:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 20:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 21:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 22:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-12 23:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-13 00:00:00,0.63347,,1.00753,0.94046,0.93536,0.644,0.94201,0.94511,0.93281,0.5623,0.9472,0.90933,1.0092,1.02557,0.47091,0.62193,1.10519,0.5592,0.97944,0.50589,0.90087,0.98933,0.47193,0.96368
2022-12-13 01:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 02:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 03:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 04:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 05:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 06:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 07:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 08:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 09:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 10:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 11:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 12:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 13:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 14:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 15:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 16:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 17:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 18:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 19:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 20:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 21:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 22:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-13 23:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-14 00:00:00,0.63259,0.06136,1.01834,0.93928,0.93783,0.64158,0.93791,0.9336,0.93008,0.55266,0.94297,0.915,1.00736,1.0642,0.38266,0.62046,1.0871,0.45014,0.97346,0.50946,0.89889,0.98995,0.50646,0.95189
2022-12-14 01:00:00,0.63214,0.14065,1.02323,0.91909,0.94132,0.63739,0.93708,0.92035,0.93059,0.55881,0.93757,0.90373,1.0049,1.07109,0.30805,0.61195,1.06812,0.398,0.96579,0.5128,0.881,0.98709,0.53984,0.95312
2022-12-14 02:00:00,0.63214,0.14065,1.02323,0.91909,0.94132,0.63739,0.93708,0.92035,0.93059,0.55881,0.93757,0.90373,1.0049,1.07109,0.30805,0.61195,1.06812,0.398,0.96579,0.5128,0.881,0.98709,0.53984,0.95312
2022-12-14 03:00:00,0.63214,0.14065,1.02323,0.91909,0.94132,0.63739,0.93708,0.92035,0.93059,0.55881,0.93757,0.90373,1.0049,1.07109,0.30805,0.61195,1.06812,0.398,0.96579,0.5128,0.881,0.98709,0.53984,0.95312
